"","screenName","text","retweet_count","favorite_count","score","absolute_score","lon","lat"
"689","onewriter4hire","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/vz8YxbSWUj",0,0,1,1,-85.6023643,44.3148443
"696","PAISLEYCONCEIT","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/OSYJQC9fln",0,0,1,1,-83.555212,41.6639383
"703","PaulDMaglione","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/9akXbr3OMu",0,0,1,1,-74.0059728,40.7127753
"706","Pches48","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/B13PvAkGB7",0,0,1,1,-77.0368707,38.9071923
"707","PeaceDreamsLove","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/qjF6cx5lOQ",0,0,1,1,-71.0588801,42.3600825
"710","penflair","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/uS0Gu7lDyW",0,0,1,1,-116.419389,38.8026097
"711","PeterBasi","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/eBbfud9gfK",0,0,1,1,-122.801094,49.1044302
"712","PeterBasi","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/jTkccOGVKm",0,0,1,1,-122.801094,49.1044302
"713","PeterBasi","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/psEFQqdG6u",0,0,1,1,-122.801094,49.1044302
"714","PeterBasi","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/02dcgE0d4B",0,0,1,1,-122.801094,49.1044302
"715","Pewtergal","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/umuba5YPd8",0,0,1,1,-82.4571776,27.950575
"716","Pewtergal","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/99WDB1jCAi",0,0,1,1,-82.4571776,27.950575
"717","pezliz","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/aEqxQDFSPV",0,0,1,1,-73.567256,45.5016889
"718","Piciana25","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/gMvpZ5PGsV",0,0,1,1,-115.1398296,36.1699412
"719","PIE_Innovation","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/vT06e2xFKo",0,1,1,1,-84.5120196,39.1031182
"720","pinksnoopyy","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/ZuXhQMCfwx",0,1,1,1,-95.712891,37.09024
"721","pinkyj28","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/b5cuPfpm5f",0,0,1,1,-87.6297982,41.8781136
"722","Piratemomz","RT @twingemini4u: Retweet for a chance to win a free goody goody goodyÌ†ºÌΩ≠‚òïÌ†ºÌΩ≠ #StarbucksforLife 
#givegood",572,0,0,0,-88.7878678,43.7844397
"723","Piratemomz","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/E6H7ffOFT5",0,0,1,1,-88.7878678,43.7844397
"726","pmk1384","Add to your collection &amp; fill up your game board for a chance to win prizes Starbucks for Life. #StarbucksforLife https://t.co/Z7YOjt36hB",0,0,1,1,-87.6297982,41.8781136
"728","poohcatmeow","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/zzdu93PZJD",0,0,1,1,-88.0834059,42.0333607
"729","poohcatmeow","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/SQPQxcj5lk",0,0,1,1,-88.0834059,42.0333607
"733","PriscillaLomel8","Pay it forward this Christmas! #Starbucksforlife #givegood",0,2,0,0,-119.1770516,34.1975048
"735","psyceros","RT @twingemini4u: Retweet for a chance to win a free goody goody goodyÌ†ºÌΩ≠‚òïÌ†ºÌΩ≠ #StarbucksforLife 
#givegood",572,0,0,0,-93.9214109,35.1409156
"737","puzlpieces","RT @twingemini4u: Retweet for a chance to win a free goody goody goodyÌ†ºÌΩ≠‚òïÌ†ºÌΩ≠ #StarbucksforLife 
#givegood",572,0,0,0,-98.2625127,29.8752177
"742","RachelMcC3","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/YCr3nSSVWW",0,0,1,1,-90.2338232,38.6354598
"743","rainshadoe","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/xxO1aPVpLf",0,1,1,1,-88.8278057,30.4113097
"744","RainyDayTrlRnr","Bought coffee for the customer behind me! #GiveGood #StarbucksforLife",0,3,0,0,-86.5861037,34.7303688
"746","raoulaguilar","It‚Äôs that damn game again #StarbucksforLife #GiveGood",0,0,-1,1,-118.1058333,34.0961111
"747","RClayStewart1","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/TwJ4nW281m",0,0,1,1,-97.0780654,32.9342919
"748","RealEstateBave","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/jE1mzPf49i",0,0,1,1,-84.3879824,33.7489954
"751","reanamariee","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/0Wslm3aGpZ",0,0,1,1,-120.5542012,43.8041334
"752","RebekahEmehiser","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/aQV78m8s55",0,0,1,1,-121.1413678,37.753592
"753","RebelliaRose33","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/b8M9pnDasq",0,0,1,1,-106.2800242,43.4113604
"754","RebelliaRose33","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/iU4Hz4ejDn",0,0,1,1,-106.2800242,43.4113604
"755","RebelliaRose33","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/QFLC1surS1",0,1,1,1,-106.2800242,43.4113604
"756","RebelliaRose33","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/ykxU8FWIO2",0,0,1,1,-106.2800242,43.4113604
"757","RebelliaRose33","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/qJz7DYNZPL",0,0,1,1,-106.2800242,43.4113604
"758","RebelliaRose33","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/aujg3QJX3Q",0,0,1,1,-106.2800242,43.4113604
"759","RebelliaRose33","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/F8FsqQxqKZ",0,1,1,1,-106.2800242,43.4113604
"760","RebelliaRose33","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/P2PhKxLP4T",0,0,1,1,-106.2800242,43.4113604
"762","ReinaSmyth","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/xza5zhWSs2",0,0,1,1,-117.3794834,33.1958696
"768","ritter_elisa","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/1r4qBrUqqR",0,0,1,1,-116.8792553,33.0413604
"769","RJtheMUA","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/fpDoA5IJuv",0,0,1,1,-84.4277001,33.6407282
"775","Rohqiiyah","I‚Äôm super loving the update on the @Starbucks app!! Plus if you‚Äôre not competing for #StarbucksForLife you‚Äôre doing life wrong! Haha",0,0,1,1,-94.6707917,38.9822282
"776","rolomom","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/oDogxmI5QJ",0,0,1,1,-79.3831843,43.653226
"777","rolouuu","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/6WeEgT19vF",0,0,1,1,-79.3831843,43.653226
"778","RonScott4Real","Are the only reason people retweeting #GiveGood is get extra plays for the #starbucksforlife game?",0,0,0,0,-76.267926,36.826452
"781","RoseDix","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/2BIjogbLY3",0,0,1,1,-77.4360481,37.5407246
"782","rosssibel01","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/5XD62jTCvt",0,0,1,1,-99.9018131,31.9685988
"784","RSwindell12","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/FJVtiTv1jH",0,1,1,1,-86.158068,39.768403
"786","rubyies39","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/Y6rk9rr7es",0,0,1,1,-95.3698028,29.7604267
"787","rubyies39","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/VWci6JdP6M",0,0,1,1,-95.3698028,29.7604267
"788","RubyUKinUSA","@Starbucks I made a purchase on 'hot cocoa day' but my challenge didn't register as completed. Fix it please! #StarbucksforLife",0,0,1,1,-95.712891,37.09024
"789","rungirlrun26","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/yw24Umz7SW",0,0,1,1,-81.6943605,41.49932
"790","Runnerjen815","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/RzXPWg24ge",0,0,1,1,-80.2706044,26.271192
"791","rusapi3","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/fHfCRp1GHC",0,0,1,1,-105.8700901,34.5199402
"792","rusapi3","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/6tEv0UhKey",0,0,1,1,-105.8700901,34.5199402
"793","s87boo","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/CLqGafiAJ0",0,0,1,1,-111.9378313,45.2910635
"797","SaluteMeShawty","RT @twingemini4u: Retweet for a chance to win a free goody goody goodyÌ†ºÌΩ≠‚òïÌ†ºÌΩ≠ #StarbucksforLife 
#givegood",572,0,0,0,-75.977985,36.8529263
"798","sam_dam01","RT @twingemini4u: Retweet for a chance to win a free goody goody goodyÌ†ºÌΩ≠‚òïÌ†ºÌΩ≠ #StarbucksforLife 
#givegood",572,0,0,0,-81.6943605,41.49932
"802","santooch93","got an extra play after matching 3 keys, then shook the snow globe, and then it didn't give me any credit for havin‚Ä¶ https://t.co/xGSABR2cR4",0,0,0,0,-101.8551665,33.5778631
"803","Sarah_tela","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/2Zs7EGEEH8",0,0,1,1,-83.1499322,42.6583661
"807","Sasangasana","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/2ohgtwbfBh",0,0,1,1,-78.880315,43.0203347
"808","Sasangasana","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/K7kMbOk96r",0,0,1,1,-78.880315,43.0203347
"809","Sasangasana","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/zOLnuOTIcV",0,0,1,1,-78.880315,43.0203347
"810","SassiKC","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/ZmEEArwjKG",0,0,1,1,-94.5785667,39.0997265
"811","schwamommy","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/FTr4MXfhq4",0,0,1,1,-84.3879824,33.7489954
"816","sehoward3","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/kGEEPHLaHw",0,0,1,1,-71.4774291,41.5800945
"819","Senor_AP","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/YysR5Mb50s",0,0,1,1,-115.1398296,36.1699412
"820","sharikayhunter","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/MaYRYpieMN",0,0,1,1,-94.6858998,46.729553
"821","Sharon3727","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/7CxZIJ4EQh",0,0,1,1,-76.6412712,39.0457549
"822","ShawnSF","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/TGm7pqElOR",0,0,1,1,-121.8863286,37.3382082
"824","sheasyler","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/UV0LoZvUT6",0,0,1,1,-97.7430608,30.267153
"829","Shoeography","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/ae1ixcodfP",0,0,1,1,-74.0059728,40.7127753
"831","Shopping_Jim","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/9tYWsOYC0F",0,0,1,1,-119.4179324,36.778261
"832","shutrbg","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/4cJ3TG2Y2I",0,0,1,1,-112.0740373,33.4483771
"837","SJ_Custom_Art","RT @Z5EBRA: LIVE on #Periscope: EVENINGÌ†ΩÌ∏éÌ†ΩÌ∏éÌ†ºÌºäChiLLÌ†ºÌºäVIBESÌ†ºÌºä#NYC #talk #StarbucksforLife #PeriscopeTv #hangout https://t.co/j8EXbaY2Pt",2,0,0,0,-114.0708459,51.0486151
"838","SJ_Custom_Art","RT @JButlerBrown: .@Z5EBRA on #Periscope: EVENINGÌ†ΩÌ∏éÌ†ΩÌ∏éÌ†ºÌºäChiLLÌ†ºÌºäVIBESÌ†ºÌºä#NYC #talk #StarbucksforLife #PeriscopeTv #hangout https://t.co/y3dor1wRoe",1,0,0,0,-114.0708459,51.0486151
"841","skylatron","If you win #StarbucksforLife, you have to pay taxes on the estimated value of $56,575. HAPPY HOLIDAYS!",1,5,2,2,-117.1610838,32.715738
"842","smckinney769","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/vGDlm9zNK1",0,0,1,1,-89.3985283,40.6331249
"844","Smoars","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/Eg2cD8lXF4",0,0,1,1,-97.1383744,49.895136
"845","Smoars","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/HPKyKn9Vz9",0,0,1,1,-97.1383744,49.895136
"846","smorgan865","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/tWJeYUqIQu",0,0,1,1,-77.0010786,41.2411897
"852","specificproduct","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/MqVwwAlA7b",0,0,1,1,-95.712891,37.09024
"853","SpeicherMark","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/dB4lxyYw50",0,0,1,1,-81.3792365,28.5383355
"854","sportochick","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/JGha1oagy9",0,0,1,1,-88.7878678,43.7844397
"856","staceystiles","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/WZKWJxTmBh",0,0,1,1,-82.5306527,27.3364347
"857","staceystiles","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/d1BYaSlHb8",0,0,1,1,-82.5306527,27.3364347
"858","staceystiles","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/hcOiqdbT8t",0,0,1,1,-82.5306527,27.3364347
"864","StevenWhiddon","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/l95iotZeNC",0,1,1,1,-118.2436849,34.0522342
"869","stuckinaviation","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/hJgw65mezw",0,2,1,1,-95.712891,37.09024
"871","suedesjarlais","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/1Af06ZKCgp",0,1,1,1,-83.1024769,42.2355411
"872","suemiseroy","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/9Mk9B5T9Zj",0,0,1,1,-82.4571776,27.950575
"875","SunDishStirling","RT @maurer_rachel: Sending friends Starbucks coupons. ‚òïÔ∏è‚òïÔ∏è‚òïÔ∏è‚òïÔ∏è‚òïÔ∏è who likes Starbucks? #givegood #StarbucksforLife",11,0,1,1,-115.1398296,36.1699412
"876","SunDishStirling","Retweeted Rachel Maurer (@maurer_rachel):

Sending friends Starbucks coupons. ‚òïÔ∏è‚òïÔ∏è‚òïÔ∏è‚òïÔ∏è‚òïÔ∏è who likes Starbucks? #givegood #StarbucksforLife",0,0,1,1,-115.1398296,36.1699412
"882","SV_Realtor_AZ","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/WhUHz6vkpn",0,0,1,1,-110.2772856,31.5455001
"883","sweeps404","RT @twingemini4u: Retweet for a chance to win a free goody goody goodyÌ†ºÌΩ≠‚òïÌ†ºÌΩ≠ #StarbucksforLife 
#givegood",572,0,0,0,-84.3879824,33.7489954
"886","SweetsElisa","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/XVwNrAj3si",0,0,1,1,-96.7969879,32.7766642
"888","swiftiestdreams","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/EDlFynR6fn",0,0,1,1,-95.712891,37.09024
"889","ta_helton","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/2UAPqKw4mZ",0,0,1,1,-88.0398912,30.6953657
"890","tadaco","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/xhsmT4jhvw",0,0,1,1,-117.3263893,33.890925
"891","tadaco","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/q1qtwBlmHA",0,0,1,1,-117.3263893,33.890925
"892","TamaraShrugged","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/vRLkc7uevl",0,0,1,1,-93.2650108,44.977753
"896","TaraSalvatore","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/Mqy98xWDxY",0,0,1,1,-117.1610838,32.715738
"898","TashaB8D","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/VFYssKN5fi",0,0,1,1,-90.2417434,29.9940924
"899","TechLaw82","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/VMEBqCwGso",0,0,1,1,-75.5668166,39.6620397
"900","TeeC09","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/aT8G0sWUlN",0,0,1,1,-99.9018131,31.9685988
"909","TheLatestNow","6 Ways to Cut Calories on Your Starbucks Holiday Drinks @Starbucks #StarbucksforLife #coffee #coffeelover‚Ä¶ https://t.co/vuyAYl0eDT",0,0,0,0,-118.2436849,34.0522342
"910","thelilpetbat","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/z2x4mvfhX2",0,0,1,1,-79.6735841,41.6262707
"911","TheLizRusso","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/6kv4NW8WaY",0,0,1,1,-75.2207323,40.688432
"912","THEMarciMelzer","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/afvHaEbGWd",0,0,1,1,-73.9441579,40.6781784
"914","TheNameIsHailee","One away! #StarbucksforLife https://t.co/rwyErKu7sX",0,0,0,0,-95.8547119,36.2695388
"918","thompsonjnancy","Spread the cheer this holiday season #GiveGood #StarbucksforLife",0,0,1,1,-82.8123646,39.8466556
"921","TiaJakes","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/qCS8OEbldW",0,0,1,1,-95.712891,37.09024
"922","TiaJakes","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/o0U321yK0k",0,0,1,1,-95.712891,37.09024
"923","tiffanita11","#StarbucksforLife pretty sure this is rigged... you get 2 of 3 in every category then it repeats pieces. I'm not na‚Ä¶ https://t.co/NX5D0LoPHT",0,0,1,1,-117.1610838,32.715738
"924","tinbollinger","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/B0mKJNGO7l",0,0,1,1,-81.5389849,35.9140196
"925","Tinydancer001","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/oKAUVQvR8H",0,0,1,1,-71.2079809,46.8138783
"927","tmw1019","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/wV7wGpNC19",0,0,1,1,-76.6412712,39.0457549
"928","tmw1019","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/HEq6Cg7sPY",0,0,1,1,-76.6412712,39.0457549
"929","TomCroom","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/j6sCZ6T6Db",0,0,1,1,-81.5157535,27.6648274
"930","tracey_rangel","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/JJyxOcxsNQ",0,0,1,1,-89.0187222,42.6827885
"932","trekgirl99","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/2fYhIzIt6u",0,0,1,1,-80.347009,41.0036719
"933","trevormac98","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/oznoCDBrWq",0,0,1,1,-99.9018131,31.9685988
"935","TriciaPotts","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/8VxOlhI8go",0,0,1,1,-89.5889864,40.6936488
"936","trinasulita","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/VOVWiWz8Gm",0,0,1,1,-96.8291685,32.96179
"937","trishaclark","You know you have a @Starbucks problem when you‚Äôre irritated that your favorite barista comps your drink and you do‚Ä¶ https://t.co/X60YrFSzQm",0,1,-1,1,-86.5263879,39.7606013
"939","tsanico","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/26NJ8aeujL",0,0,1,1,-80.1917902,25.7616798
"940","tsanico","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/WJJ2AhoiCt",0,0,1,1,-80.1917902,25.7616798
"945","TyeTheShoe","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/dLUKwtNb4Q",0,1,1,1,-105.7820674,39.5500507
"946","tyffmariedadiva","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/KIwPaXuor9",0,0,1,1,-98.4170523,29.5170728
"953","VABeachDIVAmom","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/cSbqKxapnc",0,0,1,1,-75.977985,36.8529263
"954","VABeachDIVAmom","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/LVhxkiWObQ",0,0,1,1,-75.977985,36.8529263
"955","VABeachDIVAmom","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/8qXP611xR1",0,0,1,1,-75.977985,36.8529263
"956","VABeachDIVAmom","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/5M08mcHdnN",0,0,1,1,-75.977985,36.8529263
"958","vanessa0716","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/5isiXKfbuf",0,0,1,1,-80.8431267,35.2270869
"961","vegasmom728","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/OkPDEAKTMY",0,0,1,1,-115.210529,36.1598328
"974","wildflower00","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/sHXqaBTCCH",0,0,1,1,-97.7430608,30.267153
"981","wvh3uav","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/WpoCk8w0UJ",0,0,1,1,-80.4549026,38.5976262
"985","yamelky","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/GScBHBFP4d",0,0,1,1,-80.8431267,35.2270869
"988","yejimenez707","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/h0S1pS7zAp",0,0,1,1,-121.7405167,38.5449065
"991","ymor93","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/ODvciHtFFo",0,0,1,1,-99.9018131,31.9685988
"992","yogachampagne","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/X2joCs0L1V",0,0,1,1,-79.3831843,43.653226
"993","YOMACKMOMMA","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/pczXjZgTn7",0,0,1,1,-122.2913078,37.8271784
"996","zin2chick","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/dmfpLRdhQv",0,0,1,1,-84.0043513,34.1206564
"997","zin2chick","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/h8MDJt9zmO",0,0,1,1,-84.0043513,34.1206564
"103","13Chhetri","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-119.4179324,36.778261
"153","1snowlady","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-85.323214,51.253775
"18","a_mtudor","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-95.962422,36.039666
"19","AAdcox","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-95.712891,37.09024
